EventId,event_name,event_date,fighter_1,fighter_2,winner
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Leon Edwards,Belal Muhammad,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Tom Aspinall,Curtis Blaydes,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Arnold Allen,Giga Chikadze,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Muhammad Mokaev,Manel Kape,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Bobby Green,Paddy Pimblett,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Molly McCann,Bruna Brasil,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Caolan Loughran,Ramon Taveras,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Shauna Bannon,Ravena Oliveira,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Nathaniel Wood,Daniel Pineda,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Mick Parkin,Lukasz Brzeski,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Oban Elliott,Preston Parsons,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Christian Leroy Duncan,Robert Bryczek,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Modestas Bukauskas,Marcin Prachnio,Draw
1208,UFC 304: Edwards vs. Muhammad 2,2024-07-27T22:00Z,Sam Patterson,Kiefer Crosbie,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Alex Perez,Tatsuro Taira,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Timmy Cuamba,Lucas Almeida,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Douglas Silva de Andrade,Miles Johns,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Asu Almabayev,Jose Johnson,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Brady Hiestand,Garrett Armfield,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Tagir Ulanbekov,Joshua Van,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Jimmy Flick,Nate Maness,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Josh Quinlan,Adam Fugitt,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Carli Judice,Gabriella Fernandes,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Jeka Saragih,Westin Wilson,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Josefine Knutsson,Julia Polastri,Draw
1210,UFC Fight Night: Perez vs. Taira,2024-06-15T23:00Z,Melquizael Costa,Shayilan Nuerdanbieke,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Brad Tavares,JunYong Park,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,JeongYeong Lee,Hyder Amil,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Dooho Choi,Bill Algeo,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Steve Garcia,SeungWoo Choi,Draw
1211,UFC Fight Night,2024-07-20T22:00Z,Tracy Cortez,Miranda Maverick,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Maycee Barber,Rose Namajunas,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Mike Malott,Gilbert Urbina,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Santiago Ponzinibbio,Muslim Salikhov,Draw
1212,UFC Fight Night: Barber vs. Namajunas,2024-07-13T22:00Z,Viviane Araujo,Jasmine Jasudavicius,Draw
